Year,State,County,Week,Arbovirus,CorvidsReported,CorvidsTested,OtherReported,OtherTested
2006,MA,25005,21,WNV,0,0,9,0
2006,MA,25005,22,WNV,0,0,2,0
2006,MA,25005,23,WNV,0,0,11,0
2006,MA,25005,24,WNV,4,1,6,1
2006,MA,25005,25,WNV,2,0,12,2
2006,MA,25005,26,WNV,0,0,12,1
2006,MA,25005,27,WNV,1,0,15,1
2006,MA,25005,28,WNV,3,0,15,2
2006,MA,25005,29,WNV,4,2,24,2
2006,MA,25005,30,WNV,2,0,50,1
2006,MA,25005,31,WNV,6,0,36,3
2006,MA,25005,32,WNV,2,1,41,1
2006,MA,25005,33,WNV,10,4,30,0
2006,MA,25005,34,WNV,19,7,32,2
2006,MA,25005,35,WNV,19,8,55,1
2006,MA,25005,36,WNV,12,1,38,1
2006,MA,25005,37,WNV,10,2,42,1
2006,MA,25005,38,WNV,9,4,17,1
2006,MA,25005,39,WNV,2,0,18,0
2006,MA,25007,23,WNV,0,0,1,0
2006,MA,25007,29,WNV,1,0,0,0
2006,MA,25007,30,WNV,0,0,1,0
2006,MA,25007,31,WNV,0,0,1,0
2006,MA,25007,33,WNV,0,0,2,0
2006,MA,25007,39,WNV,3,0,0,0
2006,MA,25009,20,WNV,1,0,0,0
2006,MA,25009,21,WNV,2,0,7,0
2006,MA,25009,22,WNV,1,0,10,0
2006,MA,25009,23,WNV,0,0,4,0
2006,MA,25009,24,WNV,2,2,5,0
2006,MA,25009,25,WNV,0,0,9,1
2006,MA,25009,26,WNV,3,0,15,0
2006,MA,25009,27,WNV,2,0,11,1
2006,MA,25009,28,WNV,3,2,13,0
2006,MA,25009,29,WNV,8,2,20,0
2006,MA,25009,30,WNV,9,2,31,1
2006,MA,25009,31,WNV,11,1,28,0
2006,MA,25009,32,WNV,9,0,22,2
2006,MA,25009,33,WNV,6,1,37,1
2006,MA,25009,34,WNV,5,1,19,0
2006,MA,25009,35,WNV,7,0,32,0
2006,MA,25009,36,WNV,4,0,16,0
2006,MA,25009,37,WNV,7,2,15,0
2006,MA,25009,38,WNV,6,1,20,0
2006,MA,25009,39,WNV,2,0,14,0
2006,MA,25011,20,WNV,0,0,1,0
2006,MA,25011,21,WNV,1,0,2,0
2006,MA,25011,22,WNV,0,0,11,1
2006,MA,25011,24,WNV,0,0,1,0
2006,MA,25011,25,WNV,0,0,1,0
2006,MA,25011,26,WNV,0,0,2,0
2006,MA,25011,27,WNV,1,0,0,0
2006,MA,25011,30,WNV,1,0,1,0
2006,MA,25011,31,WNV,0,0,1,0
2006,MA,25011,34,WNV,2,1,5,1
2006,MA,25011,35,WNV,0,0,1,0
2006,MA,25011,36,WNV,1,1,3,0
2006,MA,25011,37,WNV,1,0,2,0
2006,MA,25011,38,WNV,0,0,1,1
2006,MA,25011,39,WNV,0,0,1,0
2006,MA,25013,20,WNV,1,1,1,0
2006,MA,25013,21,WNV,1,0,1,0
2006,MA,25013,22,WNV,1,1,1,0
2006,MA,25013,23,WNV,2,1,9,0
2006,MA,25013,24,WNV,2,0,5,0
2006,MA,25013,25,WNV,3,0,8,0
2006,MA,25013,26,WNV,2,0,7,2
2006,MA,25013,27,WNV,0,0,6,0
2006,MA,25013,28,WNV,3,2,11,0
2006,MA,25013,29,WNV,7,3,13,3
2006,MA,25013,30,WNV,2,0,11,0
2006,MA,25013,31,WNV,3,0,2,0
2006,MA,25013,32,WNV,1,1,4,0
2006,MA,25013,33,WNV,2,0,7,0
2006,MA,25013,34,WNV,1,0,2,0
2006,MA,25013,35,WNV,1,0,3,0
2006,MA,25013,36,WNV,2,1,1,0
2006,MA,25013,37,WNV,6,3,6,0
2006,MA,25013,38,WNV,7,0,23,0
2006,MA,25013,39,WNV,4,1,10,0
2006,MA,25015,20,WNV,0,0,1,0
2006,MA,25015,21,WNV,0,0,2,0
2006,MA,25015,22,WNV,0,0,1,1
2006,MA,25015,23,WNV,0,0,1,0
2006,MA,25015,24,WNV,3,2,1,0
2006,MA,25015,25,WNV,1,0,5,0
2006,MA,25015,26,WNV,0,0,2,1
2006,MA,25015,27,WNV,2,1,2,0
2006,MA,25015,28,WNV,3,0,0,0
2006,MA,25015,29,WNV,0,0,2,0
2006,MA,25015,30,WNV,0,0,6,1
2006,MA,25015,31,WNV,1,0,1,0
2006,MA,25015,33,WNV,0,0,2,0
2006,MA,25015,34,WNV,1,1,2,0
2006,MA,25015,35,WNV,0,0,2,0
2006,MA,25015,36,WNV,1,0,3,1
2006,MA,25015,37,WNV,0,0,1,0
2006,MA,25015,38,WNV,1,1,2,0
2006,MA,25015,39,WNV,1,0,1,0
2006,MA,25017,19,WNV,0,0,1,0
2006,MA,25017,20,WNV,1,0,9,1
2006,MA,25017,21,WNV,1,1,11,1
2006,MA,25017,22,WNV,5,1,21,0
2006,MA,25017,23,WNV,4,0,16,2
2006,MA,25017,24,WNV,1,0,41,2
2006,MA,25017,25,WNV,5,0,25,5
2006,MA,25017,26,WNV,6,1,48,3
2006,MA,25017,27,WNV,10,3,39,0
2006,MA,25017,28,WNV,14,2,58,2
2006,MA,25017,29,WNV,18,5,61,1
2006,MA,25017,30,WNV,14,5,63,0
2006,MA,25017,31,WNV,6,1,44,4
2006,MA,25017,32,WNV,13,1,74,0
2006,MA,25017,33,WNV,8,0,46,3
2006,MA,25017,34,WNV,6,1,46,2
2006,MA,25017,35,WNV,22,7,38,0
2006,MA,25017,36,WNV,11,0,27,0
2006,MA,25017,37,WNV,10,2,37,2
2006,MA,25017,38,WNV,9,4,31,0
2006,MA,25017,39,WNV,3,0,29,1
2006,MA,25019,27,WNV,0,0,1,0
2006,MA,25019,33,WNV,0,0,1,0
2006,MA,25021,19,WNV,0,0,1,0
2006,MA,25021,20,WNV,0,0,4,0
2006,MA,25021,21,WNV,2,0,10,0
2006,MA,25021,22,WNV,0,0,10,0
2006,MA,25021,23,WNV,2,0,19,0
2006,MA,25021,24,WNV,2,1,28,2
2006,MA,25021,25,WNV,3,0,19,0
2006,MA,25021,26,WNV,4,1,31,1
2006,MA,25021,27,WNV,8,3,39,3
2006,MA,25021,28,WNV,9,3,48,2
2006,MA,25021,29,WNV,10,2,39,1
2006,MA,25021,30,WNV,8,0,63,4
2006,MA,25021,31,WNV,6,0,38,0
2006,MA,25021,32,WNV,6,0,38,3
2006,MA,25021,33,WNV,5,1,33,1
2006,MA,25021,34,WNV,5,1,41,0
2006,MA,25021,35,WNV,4,1,28,1
2006,MA,25021,36,WNV,8,1,32,1
2006,MA,25021,37,WNV,7,3,26,2
2006,MA,25021,38,WNV,4,0,23,3
2006,MA,25021,39,WNV,3,0,26,1
2006,MA,25023,19,WNV,0,0,1,0
2006,MA,25023,20,WNV,3,1,3,0
2006,MA,25023,21,WNV,1,0,9,1
2006,MA,25023,22,WNV,1,0,10,0
2006,MA,25023,23,WNV,0,0,10,0
2006,MA,25023,24,WNV,3,0,21,2
2006,MA,25023,25,WNV,2,0,16,1
2006,MA,25023,26,WNV,2,1,23,0
2006,MA,25023,27,WNV,3,2,25,1
2006,MA,25023,28,WNV,2,1,18,3
2006,MA,25023,29,WNV,5,1,41,4
2006,MA,25023,30,WNV,3,2,48,4
2006,MA,25023,31,WNV,0,0,40,0
2006,MA,25023,32,WNV,5,1,58,1
2006,MA,25023,33,WNV,8,3,43,2
2006,MA,25023,34,WNV,11,2,63,0
2006,MA,25023,35,WNV,11,2,30,0
2006,MA,25023,36,WNV,7,1,29,0
2006,MA,25023,37,WNV,3,0,31,0
2006,MA,25023,38,WNV,1,0,11,0
2006,MA,25023,39,WNV,1,0,10,1
2006,MA,25025,20,WNV,0,0,10,0
2006,MA,25025,21,WNV,0,0,5,0
2006,MA,25025,22,WNV,2,0,8,0
2006,MA,25025,23,WNV,0,0,3,0
2006,MA,25025,24,WNV,0,0,2,0
2006,MA,25025,25,WNV,0,0,9,2
2006,MA,25025,26,WNV,1,0,13,0
2006,MA,25025,27,WNV,0,0,7,0
2006,MA,25025,28,WNV,3,0,3,1
2006,MA,25025,29,WNV,2,0,9,0
2006,MA,25025,30,WNV,1,1,10,1
2006,MA,25025,31,WNV,1,0,5,0
2006,MA,25025,32,WNV,1,0,14,1
2006,MA,25025,33,WNV,1,0,9,0
2006,MA,25025,34,WNV,1,0,19,0
2006,MA,25025,35,WNV,0,0,13,1
2006,MA,25025,36,WNV,1,1,6,1
2006,MA,25025,37,WNV,4,0,7,0
2006,MA,25025,38,WNV,0,0,7,0
2006,MA,25025,39,WNV,0,0,7,0
2006,MA,25027,19,WNV,1,0,0,0
2006,MA,25027,20,WNV,0,0,3,1
2006,MA,25027,21,WNV,1,0,5,0
2006,MA,25027,22,WNV,1,0,7,1
2006,MA,25027,23,WNV,1,0,7,1
2006,MA,25027,24,WNV,0,0,9,0
2006,MA,25027,25,WNV,3,0,13,0
2006,MA,25027,26,WNV,2,1,13,1
2006,MA,25027,27,WNV,0,0,12,0
2006,MA,25027,28,WNV,1,0,9,2
2006,MA,25027,29,WNV,2,0,4,0
2006,MA,25027,30,WNV,2,0,12,0
2006,MA,25027,31,WNV,2,1,8,1
2006,MA,25027,32,WNV,7,1,12,1
2006,MA,25027,33,WNV,2,0,13,0
2006,MA,25027,34,WNV,7,0,16,2
2006,MA,25027,35,WNV,3,0,10,1
2006,MA,25027,36,WNV,0,0,8,0
2006,MA,25027,37,WNV,3,1,9,1
2006,MA,25027,38,WNV,2,0,6,0
2006,MA,25027,39,WNV,2,1,5,0
2006,ME,23001,24,WNV,2,0,3,0
2006,ME,23001,25,WNV,5,0,3,0
2006,ME,23001,26,WNV,5,0,1,0
2006,ME,23001,27,WNV,3,0,0,0
2006,ME,23001,28,WNV,3,0,5,0
2006,ME,23001,29,WNV,1,0,2,0
2006,ME,23001,30,WNV,3,1,3,0
2006,ME,23001,31,WNV,2,0,3,0
2006,ME,23001,32,WNV,0,0,1,0
2006,ME,23001,33,WNV,0,0,2,0
2006,ME,23001,34,WNV,0,0,2,0
2006,ME,23001,35,WNV,2,1,3,0
2006,ME,23001,36,WNV,3,1,6,0
2006,ME,23001,37,WNV,1,1,0,0
2006,ME,23001,38,WNV,0,0,2,0
2006,ME,23001,39,WNV,0,0,2,1
2006,ME,23001,40,WNV,0,0,5,0
2006,ME,23001,41,WNV,0,0,4,2
2006,ME,23001,42,WNV,0,0,2,1
2006,ME,23001,43,WNV,0,0,2,0
2006,ME,23001,44,WNV,0,0,1,0
2006,ME,23003,23,WNV,2,0,0,0
2006,ME,23003,24,WNV,4,0,15,0
2006,ME,23003,25,WNV,10,0,2,0
2006,ME,23003,26,WNV,4,0,6,0
2006,ME,23003,27,WNV,3,0,2,0
2006,ME,23003,28,WNV,3,0,6,0
2006,ME,23003,29,WNV,0,0,3,0
2006,ME,23003,30,WNV,2,0,2,0
2006,ME,23003,33,WNV,2,0,2,0
2006,ME,23003,34,WNV,1,1,1,1
2006,ME,23003,35,WNV,0,0,4,1
2006,ME,23003,36,WNV,1,0,0,0
2006,ME,23003,37,WNV,1,0,3,0
2006,ME,23003,38,WNV,1,1,1,0
2006,ME,23003,40,WNV,1,0,0,0
2006,ME,23003,42,WNV,0,0,2,0
2006,ME,23003,43,WNV,0,0,1,0
2006,ME,23003,44,WNV,0,0,1,0
2006,ME,23005,23,WNV,3,0,4,0
2006,ME,23005,24,WNV,2,0,2,0
2006,ME,23005,25,WNV,9,0,2,0
2006,ME,23005,26,WNV,11,0,5,0
2006,ME,23005,27,WNV,7,0,6,0
2006,ME,23005,28,WNV,3,0,4,0
2006,ME,23005,29,WNV,4,0,6,0
2006,ME,23005,30,WNV,2,0,1,0
2006,ME,23005,31,WNV,6,1,6,0
2006,ME,23005,32,WNV,2,1,9,0
2006,ME,23005,33,WNV,5,1,4,0
2006,ME,23005,34,WNV,2,1,11,2
2006,ME,23005,35,WNV,7,2,5,0
2006,ME,23005,36,WNV,8,3,3,1
2006,ME,23005,37,WNV,3,0,10,0
2006,ME,23005,38,WNV,1,0,3,0
2006,ME,23005,39,WNV,2,2,4,2
2006,ME,23005,40,WNV,1,0,8,1
2006,ME,23005,41,WNV,1,1,0,0
2006,ME,23005,42,WNV,0,0,2,0
2006,ME,23005,43,WNV,0,0,2,0
2006,ME,23005,44,WNV,0,0,5,1
2006,ME,23007,25,WNV,1,0,2,0
2006,ME,23007,26,WNV,0,0,1,0
2006,ME,23007,31,WNV,2,0,0,0
2006,ME,23007,32,WNV,0,0,1,0
2006,ME,23007,33,WNV,0,0,2,0
2006,ME,23007,35,WNV,0,0,4,0
2006,ME,23007,36,WNV,1,0,3,0
2006,ME,23007,37,WNV,1,0,1,0
2006,ME,23007,39,WNV,0,0,1,0
2006,ME,23007,43,WNV,0,0,1,0
2006,ME,23009,25,WNV,1,0,0,0
2006,ME,23009,26,WNV,0,0,1,0
2006,ME,23009,27,WNV,0,0,1,0
2006,ME,23009,28,WNV,1,0,4,0
2006,ME,23009,29,WNV,2,0,4,0
2006,ME,23009,30,WNV,2,0,1,0
2006,ME,23009,31,WNV,1,0,0,0
2006,ME,23009,33,WNV,2,0,3,0
2006,ME,23009,34,WNV,0,0,2,0
2006,ME,23009,35,WNV,0,0,3,0
2006,ME,23009,36,WNV,1,0,2,0
2006,ME,23009,37,WNV,1,0,0,0
2006,ME,23009,39,WNV,1,1,2,0
2006,ME,23009,40,WNV,3,0,2,2
2006,ME,23009,41,WNV,0,0,1,0
2006,ME,23009,43,WNV,0,0,1,0
2006,ME,23009,44,WNV,1,0,1,0
2006,ME,23011,25,WNV,6,0,7,0
2006,ME,23011,26,WNV,8,0,3,0
2006,ME,23011,27,WNV,3,0,0,0
2006,ME,23011,28,WNV,4,1,1,0
2006,ME,23011,29,WNV,3,1,8,0
2006,ME,23011,30,WNV,1,0,2,0
2006,ME,23011,31,WNV,3,0,5,2
2006,ME,23011,32,WNV,2,1,0,0
2006,ME,23011,33,WNV,0,0,2,0
2006,ME,23011,34,WNV,1,0,6,0
2006,ME,23011,35,WNV,0,0,1,1
2006,ME,23011,36,WNV,0,0,1,0
2006,ME,23011,37,WNV,2,0,3,0
2006,ME,23011,38,WNV,1,0,1,0
2006,ME,23011,39,WNV,1,0,1,0
2006,ME,23011,40,WNV,1,1,6,3
2006,ME,23011,41,WNV,1,0,1,0
2006,ME,23011,42,WNV,0,0,4,2
2006,ME,23011,44,WNV,0,0,2,0
2006,ME,23013,24,WNV,1,0,0,0
2006,ME,23013,25,WNV,2,0,3,0
2006,ME,23013,26,WNV,1,0,1,0
2006,ME,23013,27,WNV,2,0,0,0
2006,ME,23013,28,WNV,1,0,1,0
2006,ME,23013,30,WNV,0,0,2,0
2006,ME,23013,33,WNV,1,0,4,0
2006,ME,23013,34,WNV,1,1,0,0
2006,ME,23013,35,WNV,3,2,0,0
2006,ME,23013,36,WNV,0,0,1,0
2006,ME,23013,37,WNV,1,0,2,0
2006,ME,23013,38,WNV,0,0,1,0
2006,ME,23013,39,WNV,1,0,1,0
2006,ME,23013,40,WNV,2,1,1,0
2006,ME,23013,41,WNV,0,0,1,0
2006,ME,23013,42,WNV,0,0,1,0
2006,ME,23013,44,WNV,0,0,1,0
2006,ME,23015,23,WNV,1,0,0,0
2006,ME,23015,24,WNV,2,0,1,0
2006,ME,23015,25,WNV,0,0,2,0
2006,ME,23015,26,WNV,0,0,1,0
2006,ME,23015,28,WNV,2,0,1,0
2006,ME,23015,30,WNV,1,0,1,0
2006,ME,23015,32,WNV,0,0,1,0
2006,ME,23015,34,WNV,0,0,1,0
2006,ME,23015,37,WNV,0,0,1,0
2006,ME,23015,38,WNV,1,0,2,0
2006,ME,23015,39,WNV,1,1,1,0
2006,ME,23017,21,WNV,2,2,0,0
2006,ME,23017,24,WNV,0,0,4,0
2006,ME,23017,25,WNV,0,0,2,0
2006,ME,23017,26,WNV,1,0,4,0
2006,ME,23017,27,WNV,0,0,3,0
2006,ME,23017,28,WNV,2,0,3,0
2006,ME,23017,30,WNV,1,0,5,0
2006,ME,23017,31,WNV,2,0,2,0
2006,ME,23017,32,WNV,0,0,1,0
2006,ME,23017,33,WNV,0,0,1,0
2006,ME,23017,34,WNV,1,1,1,0
2006,ME,23017,35,WNV,0,0,0,2
2006,ME,23017,36,WNV,0,0,1,1
2006,ME,23017,37,WNV,1,0,2,0
2006,ME,23017,38,WNV,0,0,1,1
2006,ME,23017,40,WNV,0,0,1,0
2006,ME,23017,42,WNV,0,0,1,1
2006,ME,23017,43,WNV,0,0,1,0
2006,ME,23019,23,WNV,2,0,2,0
2006,ME,23019,24,WNV,3,0,4,0
2006,ME,23019,25,WNV,3,0,9,0
2006,ME,23019,26,WNV,6,0,3,0
2006,ME,23019,27,WNV,6,0,6,0
2006,ME,23019,28,WNV,1,0,7,0
2006,ME,23019,29,WNV,5,1,5,0
2006,ME,23019,30,WNV,1,0,8,0
2006,ME,23019,31,WNV,2,0,5,0
2006,ME,23019,32,WNV,1,1,1,0
2006,ME,23019,33,WNV,2,1,9,0
2006,ME,23019,34,WNV,6,0,12,2
2006,ME,23019,35,WNV,1,0,4,0
2006,ME,23019,36,WNV,2,1,5,0
2006,ME,23019,37,WNV,1,0,6,0
2006,ME,23019,39,WNV,2,1,2,0
2006,ME,23019,40,WNV,1,1,3,2
2006,ME,23019,41,WNV,2,0,4,0
2006,ME,23019,42,WNV,0,0,2,1
2006,ME,23019,43,WNV,0,0,1,0
2006,ME,23019,44,WNV,0,0,2,0
2006,ME,23021,28,WNV,1,0,0,0
2006,ME,23021,30,WNV,0,0,1,0
2006,ME,23021,31,WNV,0,0,1,0
2006,ME,23021,34,WNV,2,0,2,0
2006,ME,23021,36,WNV,0,0,1,0
2006,ME,23021,37,WNV,1,0,0,0
2006,ME,23021,39,WNV,0,0,1,0
2006,ME,23023,23,WNV,0,0,1,0
2006,ME,23023,24,WNV,0,0,1,0
2006,ME,23023,25,WNV,2,0,1,0
2006,ME,23023,27,WNV,1,0,0,0
2006,ME,23023,28,WNV,0,0,1,0
2006,ME,23023,29,WNV,2,1,0,0
2006,ME,23023,30,WNV,2,1,1,0
2006,ME,23023,31,WNV,0,0,2,0
2006,ME,23023,33,WNV,1,0,2,0
2006,ME,23023,34,WNV,1,1,4,2
2006,ME,23023,35,WNV,0,0,2,0
2006,ME,23023,36,WNV,1,0,0,0
2006,ME,23023,37,WNV,0,0,1,0
2006,ME,23023,38,WNV,0,0,1,0
2006,ME,23023,42,WNV,0,0,3,0
2006,ME,23023,44,WNV,0,0,2,0
2006,ME,23025,23,WNV,0,0,2,0
2006,ME,23025,24,WNV,0,0,2,0
2006,ME,23025,26,WNV,1,0,0,0
2006,ME,23025,27,WNV,1,0,1,0
2006,ME,23025,29,WNV,2,0,2,0
2006,ME,23025,30,WNV,3,0,0,0
2006,ME,23025,31,WNV,0,0,1,0
2006,ME,23025,32,WNV,0,0,1,0
2006,ME,23025,35,WNV,0,0,1,0
2006,ME,23025,36,WNV,0,0,3,0
2006,ME,23025,38,WNV,1,0,0,0
2006,ME,23025,39,WNV,0,0,2,1
2006,ME,23025,40,WNV,0,0,1,1
2006,ME,23027,24,WNV,1,0,1,0
2006,ME,23027,25,WNV,3,0,1,0
2006,ME,23027,26,WNV,0,0,3,0
2006,ME,23027,27,WNV,3,0,0,0
2006,ME,23027,28,WNV,2,0,0,0
2006,ME,23027,30,WNV,1,1,2,0
2006,ME,23027,31,WNV,0,0,1,0
2006,ME,23027,32,WNV,0,0,3,0
2006,ME,23027,33,WNV,1,1,6,0
2006,ME,23027,34,WNV,0,0,3,0
2006,ME,23027,35,WNV,1,0,3,1
2006,ME,23027,36,WNV,1,0,1,1
2006,ME,23027,37,WNV,0,0,4,0
2006,ME,23027,44,WNV,1,0,0,0
2006,ME,23029,26,WNV,1,0,1,0
2006,ME,23029,27,WNV,1,0,1,0
2006,ME,23029,28,WNV,1,0,0,0
2006,ME,23029,29,WNV,1,0,0,0
2006,ME,23029,30,WNV,1,0,1,0
2006,ME,23029,31,WNV,0,0,1,0
2006,ME,23029,32,WNV,2,0,0,0
2006,ME,23029,33,WNV,1,0,2,0
2006,ME,23029,36,WNV,0,0,1,0
2006,ME,23029,37,WNV,0,0,1,0
2006,ME,23029,40,WNV,1,0,0,0
2006,ME,23029,41,WNV,0,0,1,0
2006,ME,23031,23,WNV,1,0,1,0
2006,ME,23031,24,WNV,0,0,3,0
2006,ME,23031,25,WNV,1,0,3,0
2006,ME,23031,26,WNV,3,0,9,0
2006,ME,23031,27,WNV,5,0,7,0
2006,ME,23031,28,WNV,5,0,3,1
2006,ME,23031,29,WNV,2,0,10,0
2006,ME,23031,30,WNV,1,0,5,1
2006,ME,23031,31,WNV,1,1,1,0
2006,ME,23031,32,WNV,1,0,2,0
2006,ME,23031,33,WNV,3,2,8,1
2006,ME,23031,34,WNV,4,0,10,2
2006,ME,23031,35,WNV,10,5,5,0
2006,ME,23031,36,WNV,3,0,6,0
2006,ME,23031,37,WNV,1,0,4,1
2006,ME,23031,38,WNV,1,0,7,2
2006,ME,23031,39,WNV,4,0,6,1
2006,ME,23031,40,WNV,7,1,5,4
2006,ME,23031,41,WNV,1,0,5,2
2006,ME,23031,42,WNV,0,0,3,0
2006,ME,23031,43,WNV,0,0,6,2
2006,ME,23031,44,WNV,0,0,2,1
2006,NH,33001,36,EEE,1,1,0,0
2006,NH,33001,36,WNV,1,1,0,0
2006,NH,33003,29,EEE,1,1,0,0
2006,NH,33003,29,WNV,1,1,0,0
2006,NH,33003,31,EEE,1,1,0,0
2006,NH,33003,31,WNV,1,1,0,0
2006,NH,33005,24,EEE,3,3,0,0
2006,NH,33005,24,WNV,3,3,0,0
2006,NH,33005,28,EEE,1,1,0,0
2006,NH,33005,28,WNV,1,1,0,0
2006,NH,33005,29,EEE,2,2,0,0
2006,NH,33005,29,WNV,2,2,0,0
2006,NH,33005,30,EEE,1,1,0,0
2006,NH,33005,30,WNV,1,1,0,0
2006,NH,33005,37,EEE,0,0,2,2
2006,NH,33005,37,WNV,0,0,2,2
2006,NH,33009,22,EEE,1,1,0,0
2006,NH,33009,22,WNV,1,1,0,0
2006,NH,33009,26,EEE,1,1,0,0
2006,NH,33009,26,WNV,1,1,0,0
2006,NH,33009,36,EEE,1,1,0,0
2006,NH,33009,36,WNV,1,1,0,0
2006,NH,33011,25,EEE,6,6,1,1
2006,NH,33011,25,WNV,6,6,1,1
2006,NH,33011,26,EEE,2,2,0,0
2006,NH,33011,26,WNV,2,2,0,0
2006,NH,33011,27,EEE,1,1,0,0
2006,NH,33011,27,WNV,1,1,0,0
2006,NH,33011,28,EEE,3,3,1,1
2006,NH,33011,28,WNV,3,3,1,1
2006,NH,33011,29,EEE,2,2,3,2
2006,NH,33011,29,WNV,2,2,3,2
2006,NH,33011,30,EEE,4,4,1,1
2006,NH,33011,30,WNV,4,4,1,1
2006,NH,33011,31,EEE,3,3,0,0
2006,NH,33011,31,WNV,3,3,0,0
2006,NH,33011,32,EEE,0,0,2,2
2006,NH,33011,32,WNV,0,0,2,2
2006,NH,33011,33,EEE,3,3,0,0
2006,NH,33011,33,WNV,3,3,0,0
2006,NH,33011,34,EEE,4,4,0,0
2006,NH,33011,34,WNV,4,4,0,0
2006,NH,33011,35,EEE,4,4,0,0
2006,NH,33011,35,WNV,4,4,0,0
2006,NH,33011,36,EEE,5,5,1,1
2006,NH,33011,36,WNV,5,5,1,1
2006,NH,33011,37,EEE,1,1,0,0
2006,NH,33011,37,WNV,1,1,0,0
2006,NH,33011,38,EEE,1,1,0,0
2006,NH,33011,38,WNV,1,1,0,0
2006,NH,33011,39,EEE,3,3,0,0
2006,NH,33011,39,WNV,3,3,0,0
2006,NH,33011,40,EEE,1,1,1,1
2006,NH,33011,40,WNV,1,1,1,1
2006,NH,33013,22,EEE,1,1,0,0
2006,NH,33013,22,WNV,1,1,0,0
2006,NH,33013,24,EEE,1,1,0,0
2006,NH,33013,24,WNV,1,1,0,0
2006,NH,33013,26,EEE,1,1,0,0
2006,NH,33013,26,WNV,1,1,0,0
2006,NH,33013,28,EEE,1,1,2,2
2006,NH,33013,28,WNV,1,1,2,2
2006,NH,33013,29,EEE,0,0,1,1
2006,NH,33013,29,WNV,0,0,1,1
2006,NH,33013,30,EEE,0,0,1,0
2006,NH,33013,30,WNV,0,0,1,0
2006,NH,33013,31,EEE,1,1,0,0
2006,NH,33013,31,WNV,1,1,0,0
2006,NH,33013,35,EEE,0,0,1,1
2006,NH,33013,35,WNV,0,0,1,1
2006,NH,33013,36,EEE,1,1,1,1
2006,NH,33013,36,WNV,1,1,1,1
2006,NH,33013,37,EEE,0,0,2,2
2006,NH,33013,37,WNV,0,0,2,2
2006,NH,33013,38,EEE,0,0,2,2
2006,NH,33013,38,WNV,0,0,2,2
2006,NH,33013,39,EEE,0,0,1,1
2006,NH,33013,39,WNV,0,0,1,1
2006,NH,33013,41,EEE,0,0,1,1
2006,NH,33013,41,WNV,0,0,1,1
2006,NH,33015,22,EEE,1,1,0,0
2006,NH,33015,22,WNV,1,1,0,0
2006,NH,33015,23,EEE,1,1,0,0
2006,NH,33015,23,WNV,1,1,0,0
2006,NH,33015,24,EEE,0,0,1,1
2006,NH,33015,24,WNV,0,0,1,1
2006,NH,33015,25,EEE,1,1,0,0
2006,NH,33015,25,WNV,1,1,0,0
2006,NH,33015,26,EEE,0,0,1,1
2006,NH,33015,26,WNV,0,0,1,1
2006,NH,33015,28,EEE,2,2,1,1
2006,NH,33015,28,WNV,2,2,1,1
2006,NH,33015,29,EEE,1,1,0,0
2006,NH,33015,29,WNV,1,1,0,0
2006,NH,33015,30,EEE,1,1,2,2
2006,NH,33015,30,WNV,1,1,2,2
2006,NH,33015,31,EEE,0,0,8,8
2006,NH,33015,31,WNV,0,0,8,8
2006,NH,33015,32,EEE,0,0,1,1
2006,NH,33015,32,WNV,0,0,1,1
2006,NH,33015,33,EEE,3,3,2,2
2006,NH,33015,33,WNV,3,3,2,2
2006,NH,33015,34,EEE,0,0,1,1
2006,NH,33015,34,WNV,0,0,1,1
2006,NH,33015,35,EEE,0,0,1,1
2006,NH,33015,35,WNV,0,0,1,1
2006,NH,33015,36,EEE,1,1,2,2
2006,NH,33015,36,WNV,1,1,2,2
2006,NH,33015,37,EEE,3,3,2,2
2006,NH,33015,37,WNV,3,3,2,2
2006,NH,33015,38,EEE,2,2,4,4
2006,NH,33015,38,WNV,2,2,4,4
2006,NH,33015,39,EEE,2,2,0,0
2006,NH,33015,39,WNV,2,2,0,0
2006,NH,33015,40,EEE,1,1,2,2
2006,NH,33015,40,WNV,1,1,2,2
2006,NH,33017,25,EEE,1,1,0,0
2006,NH,33017,25,WNV,1,1,0,0
2006,NH,33017,31,EEE,1,0,0,0
2006,NH,33017,31,WNV,1,0,0,0
2006,NH,33017,37,EEE,1,1,0,0
2006,NH,33017,37,WNV,1,1,0,0
2006,NH,33017,41,EEE,1,1,0,0
2006,NH,33017,41,WNV,1,1,0,0
2006,VT,50001,23,WNV,0,0,4,0
2006,VT,50001,24,WNV,0,0,4,0
2006,VT,50001,25,WNV,0,0,2,0
2006,VT,50001,26,WNV,0,0,3,0
2006,VT,50001,27,WNV,0,0,5,0
2006,VT,50001,28,WNV,0,0,1,0
2006,VT,50001,29,WNV,0,0,2,1
2006,VT,50001,30,WNV,1,0,2,0
2006,VT,50001,31,WNV,0,0,2,1
2006,VT,50001,32,WNV,1,1,1,0
2006,VT,50001,33,WNV,0,0,5,0
2006,VT,50001,34,WNV,1,0,10,1
2006,VT,50001,35,WNV,0,0,6,0
2006,VT,50001,36,WNV,0,0,11,1
2006,VT,50001,37,WNV,2,0,8,0
2006,VT,50001,38,WNV,0,0,3,0
2006,VT,50001,39,WNV,0,0,4,0
2006,VT,50001,40,WNV,0,0,3,1
2006,VT,50001,41,WNV,0,0,4,0
